platform_id,match_key,resolved_province,resolved_city,resolved_county,county_applicable,evidence_rows,first_month_id,last_month_id,matched_alias_count
1,ADDR|北京市海淀区三里河路39号10号楼3层c3051号,北京市,北京市,海淀区,1,12,202601,202606,3
1,ADDR|上海市奉贤区金汇镇辉煌路380号2幢2623室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市奉贤区大叶公路6758号4幢208室,上海市,上海市,奉贤区,1,18,202601,202606,3
1,ADDR|上海市奉贤区环城西路3111弄555号4幢385,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市昌平区回龙观镇回龙观村北10幢1层001,北京市,北京市,昌平区,1,6,202601,202606,3
1,ADDR|上海市金山区廊下镇景乐路228号7幢f464室,上海市,上海市,金山区,1,12,202601,202606,3
1,ADDR|上海市宝山区同济路60弄48号1021室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|上海市奉贤区环城西路3111弄555号3幢1314,上海市,上海市,奉贤区,1,18,202601,202606,3
1,ADDR|上海市杨浦区国定路346号四楼0810室,上海市,上海市,杨浦区,1,6,202601,202606,3
1,ADDR|重庆市渝北区双凤桥街道翔宇路999号1幢11,重庆市,重庆市,两江新区,1,6,202601,202606,3
1,ADDR|上海市奉贤区庄行镇浦卫公路1388号第5幢第2层,上海市,上海市,奉贤区,1,18,202601,202606,3
1,ADDR|上海市奉贤区南桥镇环城南路13381号1704室,上海市,上海市,奉贤区,1,30,202601,202606,3
1,ADDR|上海市松江区九新公路2300号2幢2楼3区,上海市,上海市,松江区,1,12,202601,202606,3
1,ADDR|上海市松江区泗泾镇九干路168号20幢a区319室,上海市,上海市,松江区,1,12,202601,202606,3
1,ADDR|上海市青浦区外青松公路7888号15幢一层p区114室,上海市,上海市,青浦区,1,6,202601,202606,3
1,ADDR|上海市奉贤区庄行镇大叶公路2089号第2幢1040室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市大兴区盛坊路2号3号楼4层403室,北京市,北京市,大兴区,1,24,202601,202606,3
1,ADDR|上海市崇明县长兴镇潘园公路1800号3号楼5916室上海泰和经济发展区,上海市,上海市,崇明区,1,6,202601,202606,3
1,ADDR|上海市崇明县长兴镇潘园公路1800号2号楼9784室上海泰和经济发展区,上海市,上海市,崇明区,1,12,202601,202606,3
1,ADDR|上海市金山区金山卫镇秋实路688号1号楼4单元186室e座,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|重庆市荣昌区昌州街道国泰路17号5幢328,重庆市,重庆市,荣昌区,1,6,202601,202606,3
1,ADDR|北京市顺义区南彩镇彩达三街1号茂华工场7号厂房3层303,北京市,北京市,顺义区,1,6,202601,202606,3
1,ADDR|北京市朝阳区西大望路甲12号2号楼国家广告产业园区孵化器25111号,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市闵行区虹梅南路1755弄一幢一层ed1010室,上海市,上海市,闵行区,1,12,202601,202606,3
1,ADDR|重庆市江北区北滨太阳城1号10幢86,重庆市,重庆市,,1,18,202601,202606,2
1,ADDR|上海市松江区九亭镇易富路78号1栋东201,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|北京市丰台区贾家花园15号院7号楼3f28,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|广东省东莞市长安镇涌头泰安街上塘苑一巷4号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市杨浦区平凉路1055号3楼d1115室,上海市,上海市,杨浦区,1,6,202601,202606,3
1,ADDR|上海市闵行区闵北路88弄130号第22幢bp150室,上海市,上海市,闵行区,1,6,202601,202606,3
1,ADDR|北京市海淀区北洼路90号院16号楼1层1021室,北京市,北京市,海淀区,1,6,202601,202606,3
1,ADDR|北京市海淀区三里河路39号10号楼3层c3029号,北京市,北京市,海淀区,1,12,202601,202606,3
1,ADDR|上海市奉贤区柘林镇胡桥新街17号11幢1086室,上海市,上海市,奉贤区,1,30,202601,202606,3
1,ADDR|广东省东莞市长安镇长安振安中路499号101室room499no101changanzhenanmiddleroadchangantowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|北京市海淀区蓝靛厂东路2号院2号楼金源时代商务中心2号楼a座18e,北京市,北京市,海淀区,1,6,202601,202606,3
1,ADDR|北京市朝阳区雅宝路1号国雅环球商贸市场6层6032号,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市金山区朱枫公路9135号枫泾商城4号楼11623室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|上海市长宁区天山路600弄3号30楼b01室,上海市,上海市,长宁区,1,18,202601,202606,3
1,ADDR|上海市宝山区上大路668号1152室,上海市,上海市,宝山区,1,18,202601,202606,3
1,ADDR|天津市河北区新开河街东昌路东昌里24门405号,天津市,天津市,河北区,1,12,202601,202606,3
1,ADDR|上海市青浦区沪青平公路9565号1幢2层k区212室,上海市,上海市,青浦区,1,12,202601,202606,3
1,ADDR|北京市丰台区万丰路万开中心b座2层b219单元,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|北京市东城区珠市口东大街346号4幢2道18号,北京市,北京市,东城区,1,6,202601,202606,3
1,ADDR|上海市松江区文翔东路58号10幢601室,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|上海市奉贤区奉城镇南奉公路1478号8幢3577室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市金山区亭林镇中山街196号025室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|上海市宝山区市一路200号e33,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|天津市河北区王串场街王串场一段十一排六号楼303,天津市,天津市,河北区,1,6,202601,202606,3
1,ADDR|广东省东莞市常平大道板石村路段珀丽大厦一座1601室,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|北京市东城区东直门北小街乙43号,北京市,北京市,东城区,1,6,202601,202606,3
1,ADDR|上海市金山工业区亭卫公路6558号4幢952室,上海市,上海市,,1,12,202601,202606,2
1,ADDR|上海市杨浦区波阳路16号8号楼二层2629室d,上海市,上海市,杨浦区,1,6,202601,202606,3
1,ADDR|广东省中山市古镇古二顺成工业区东方路3号首层第5卡,广东省,中山市,,0,6,202601,202606,4
1,ADDR|上海市松江区泖港镇中厍路175号172室,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|上海市静安区江场西路1577弄12号417室,上海市,上海市,静安区,1,24,202601,202606,3
1,ADDR|北京市西城区百万庄大街13号院21501号,北京市,北京市,西城区,1,6,202601,202606,3
1,ADDR|广东省东莞市南城区黄金路1号东莞天安数码城c2栋703,广东省,汕尾市,城区,1,12,202601,202606,3
1,ADDR|上海市宝山区呼兰路911弄11号3号楼218219室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|重庆市大渡口区建胜镇四胜村十五社,重庆市,重庆市,大渡口区,1,12,202601,202606,3
1,ADDR|上海市松江区富荣经济园区内富汇路20号19幢3012,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|北京市大兴区黄村镇兴政街甲5楼205室,北京市,北京市,大兴区,1,6,202601,202606,3
1,ADDR|上海市青浦区练塘镇蒸淀蒸富路20号40号14幢109室,上海市,上海市,青浦区,1,6,202601,202606,3
1,ADDR|北京市朝阳区安定路1号奥体中心综合训练馆101105室,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|广东省东莞市大朗镇巷头社区富华北路202号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|广东省东莞市厚街镇珊美村裕鹤新村体育路直街21号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|北京市朝阳区利泽中园106号楼望京集中办公区124号,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市金山区朱泾镇临源街750号1幢390d,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|天津市津南区八里台镇津南农业园区管委会2楼2a51房间,天津市,天津市,津南区,1,6,202601,202606,3
1,ADDR|上海市金山区金山卫镇钱鑫路297号116室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|上海市金山区廊下镇景乐路228号7幢c615室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|重庆市沙坪坝区西双大道24号附52号,重庆市,重庆市,沙坪坝区,1,24,202601,202606,3
1,ADDR|上海市奉贤区海杰路1568号2幢1756室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市宝山区双城路803弄11号1602a1416室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|广东省中山市石岐区张溪东一大街11号首层,广东省,中山市,,0,6,202601,202606,4
1,ADDR|天津市河西区解放南路与珠江道交口瑞江花园菊苑231502,天津市,天津市,河西区,1,6,202601,202606,3
1,ADDR|上海市奉贤区柘林镇胡桥新街17号3幢1176室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市怀柔区迎宾中路36号2层24333室,北京市,北京市,怀柔区,1,6,202601,202606,3
1,ADDR|上海市奉贤区岚丰路1150号6幢1052室,上海市,上海市,奉贤区,1,12,202601,202606,3
1,ADDR|上海市宝山区长建路777号398室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|北京市怀柔区杨宋镇凤翔东大街9号a座7807室,北京市,北京市,怀柔区,1,6,202601,202606,3
1,ADDR|广东省东莞市茶山镇增埗村卢屋工业区,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市徐汇区宜山路333号1606室,上海市,上海市,徐汇区,1,6,202601,202606,3
1,ADDR|天津市滨海新区嘉辉路欣雅苑14栋1门1002号,天津市,天津市,滨海新区,1,6,202601,202606,3
1,ADDR|天津市武清区豆张庄镇权健道2号208室8集中办公区,天津市,天津市,武清区,1,6,202601,202606,3
1,ADDR|北京市海淀区云会里金雅园过街楼六层6028室,北京市,北京市,海淀区,1,12,202601,202606,3
1,ADDR|上海市普陀区华池路58弄1号1042室,上海市,上海市,普陀区,1,24,202601,202606,3
1,ADDR|上海市奉贤区金齐路868号4160室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市宝山区富联路888号,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|上海市宝山区新二路999弄148号1315室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|北京市西城区南菜园街2号2号楼363室,北京市,北京市,西城区,1,6,202601,202606,3
1,ADDR|北京市通州区西集镇国防路43号a座517,北京市,北京市,通州区,1,6,202601,202606,4
1,ADDR|上海市浦东新区年家浜路485号8幢8101室,上海市,上海市,浦东新区,1,6,202601,202606,3
1,ADDR|重庆市巴南区花溪红光新村2号112,重庆市,重庆市,巴南区,1,18,202601,202606,3
1,ADDR|上海市奉贤区奉城镇二桥村748号5幢170室,上海市,上海市,奉贤区,1,12,202601,202606,3
1,ADDR|上海市奉贤区光明a3工业园区顺福路415号1幢904室,上海市,上海市,奉贤区,1,18,202601,202606,3
1,ADDR|上海市长宁区中山西路999号605b室,上海市,上海市,长宁区,1,6,202601,202606,3
1,ADDR|北京市通州区经济开发区东区靓丽三街9号742,北京市,北京市,通州区,1,24,202601,202606,4
1,ADDR|上海市黄浦区北京东路666号b区43a108室,上海市,上海市,黄浦区,1,12,202601,202606,3
1,ADDR|广东省中山市小榄镇联丰乐丰大街9号之一,广东省,中山市,,0,6,202601,202606,4
1,ADDR|北京市朝阳区建国门外大街17号1幢207室,北京市,北京市,朝阳区,1,30,202601,202606,3
1,ADDR|广东省东莞市黄江镇黄江大道假日商住中心1908号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市青浦区徐泾镇联民路1881号8幢3层a区338室,上海市,上海市,青浦区,1,36,202601,202606,3
1,ADDR|上海市金山区朱泾镇仙居路218号3幢2724室c座,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|上海市浦东新区杨高北路528号16幢244室,上海市,上海市,浦东新区,1,6,202601,202606,3
1,ADDR|上海市金山工业区亭卫公路6558号5幢1450室,上海市,上海市,,1,6,202601,202606,2
1,ADDR|上海市奉贤区新四平公路2888号39幢68室,上海市,上海市,奉贤区,1,12,202601,202606,3
1,ADDR|北京市朝阳区雅宝路2号雅宝路天雅服装市场9层9031室,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|广东省东莞市寮步镇西溪凫溪村708号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|上海市宝山区月罗路310号g229室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|上海市宝山区沪太路8885号d2616室,上海市,上海市,宝山区,1,18,202601,202606,3
1,ADDR|上海市金山区金山卫镇钱鑫路301号370h室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|北京市朝阳区高碑店兴隆西街2号兴隆小区综合楼9层916,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市奉贤区茂园路659号640室,上海市,上海市,奉贤区,1,18,202601,202606,3
1,ADDR|天津市红桥区咸阳路19号八戒天津园区10291029no19xianyangroadhongqiaodistricttianjincitybajietianjinpark,天津市,天津市,,1,6,202601,202606,3
1,ADDR|上海市金山区卫清西路421号四楼b157,上海市,上海市,金山区,1,18,202601,202606,3
1,ADDR|北京市海淀区中关村大街45号兴发大厦100142室,北京市,北京市,海淀区,1,6,202601,202606,3
1,ADDR|北京市朝阳区外交部南街10号9层1001,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市浦东新区上丰路977号1幢b座555室,上海市,上海市,浦东新区,1,6,202601,202606,3
1,ADDR|上海市松江区石湖荡镇长塔路945弄23号221室,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|北京市通州区永乐经济开发区恒业八街6号院4号楼402室,北京市,北京市,通州区,1,6,202601,202606,4
1,ADDR|北京市丰台区小井548号西楼一层,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|上海市闵行区联航路1588号1幢业务楼a304室,上海市,上海市,闵行区,1,12,202601,202606,3
1,ADDR|北京市朝阳区天朗园c座3层03商业丰收孵化器2270号,北京市,北京市,朝阳区,1,12,202601,202606,3
1,ADDR|北京市通州区新华南路39号63幢二层k区030号,北京市,北京市,通州区,1,6,202601,202606,4
1,ADDR|上海市宝山区市一路200号a1215,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|广东省中山市古镇同益工业园平和路106号第6栋第2层之1,广东省,中山市,,0,6,202601,202606,4
1,ADDR|上海市宝山区吉浦路545551号2046室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|上海市奉贤区程普路377号6幢1745室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市崇明县长兴镇潘园公路1800号3号楼1057室上海泰和经济发展区,上海市,上海市,崇明区,1,6,202601,202606,3
1,ADDR|广东省东莞市石龙镇滨江西路1号石龙现代信息服务园二楼c08,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|北京市丰台区文体路甲3号院4号楼231室,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|上海市闵行区元江路5500号第1幢c200室,上海市,上海市,闵行区,1,12,202601,202606,3
1,ADDR|上海市闵行区闵北路88弄130号第22幢as152室,上海市,上海市,闵行区,1,6,202601,202606,3
1,ADDR|广东省东莞市虎门镇北栅东坊工业区凤阳路90号三楼3rdfloorno90fengyangroadnorthgatedongfangindustrialzonehumentowndongguancityguangdongprovince,广东省,东莞市,,0,6,202601,202606,6
1,ADDR|北京市丰台区南三环西路91号院1号楼301247,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|广东省中山市三角镇金三大道中138号东润华庭17卡首层第一卡,广东省,中山市,,0,6,202601,202606,4
1,ADDR|北京市西城区茶马北街1号院2号楼6层3单元0725,北京市,北京市,西城区,1,6,202601,202606,3
1,ADDR|重庆市巴南区渝南大道113号微企创业园,重庆市,重庆市,巴南区,1,18,202601,202606,3
1,ADDR|上海市崇明县横沙乡富民支路58号d13539室上海横泰经济开发区,上海市,上海市,崇明区,1,6,202601,202606,3
1,ADDR|上海市奉贤区目华北路388号436室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市浦东新区杨高北路528号14幢2c89室,上海市,上海市,浦东新区,1,6,202601,202606,3
1,ADDR|上海市金山区海丰路65号2024室,上海市,上海市,金山区,1,18,202601,202606,3
1,ADDR|上海市金山区亭林镇林宝路39号6幢213室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|上海市嘉定区曹安公路1877号808室,上海市,上海市,嘉定区,1,6,202601,202606,3
1,ADDR|天津市红桥区金苑公寓155601604,天津市,天津市,红桥区,1,6,202601,202606,3
1,ADDR|天津市东丽区驯海路43号a区312,天津市,天津市,东丽区,1,6,202601,202606,3
1,ADDR|广东省东莞市桥头镇大洲社区校前路1号d栋,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|北京市丰台区方庄南路2号2单元1117室,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|北京市昌平区回龙观镇龙禧苑五区15号楼2层03,北京市,北京市,昌平区,1,12,202601,202606,3
1,ADDR|上海市奉贤区四团镇安泰路605号1幢95室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市奉贤区庄行镇南亭公路2847号3幢362室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|天津市河东区卫国道丽苑居住区彩丽园423601,天津市,天津市,河东区,1,24,202601,202606,3
1,ADDR|北京市昌平区南口镇新兴路13号52幢,北京市,北京市,昌平区,1,6,202601,202606,3
1,ADDR|北京市海淀区清河安宁庄东路18号20号楼4层429室,北京市,北京市,海淀区,1,12,202601,202606,3
1,ADDR|北京市海淀区温泉镇中央档案馆西侧原温泉镇农业服务中心办公楼189,北京市,北京市,海淀区,1,24,202601,202606,3
1,ADDR|上海市嘉定区环城路601号2173室,上海市,上海市,嘉定区,1,6,202601,202606,3
1,ADDR|上海市奉贤区庄行镇南亭公路2847号3幢411室,上海市,上海市,奉贤区,1,12,202601,202606,3
1,ADDR|上海市闵行区漕宝路1108号5层506室,上海市,上海市,闵行区,1,6,202601,202606,3
1,ADDR|上海市松江区鼎源路618弄1号22幢204,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|北京市昌平区城北街道东关路186c北京天天快捷宾馆有限责任公司一层029号,北京市,北京市,昌平区,1,6,202601,202606,3
1,ADDR|北京市昌平区回龙观西大街9号院6号楼7层808,北京市,北京市,昌平区,1,12,202601,202606,3
1,ADDR|上海市金山区漕泾镇沪杭公路4619号5幢380室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇环城南路13381号1509室,上海市,上海市,奉贤区,1,12,202601,202606,3
1,ADDR|北京市朝阳区阜通东大街6号院5号楼16层1917,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|北京市海淀区永澄北路2号院1号楼b座一层141号,北京市,北京市,海淀区,1,18,202601,202606,3
1,ADDR|北京市丰台区黄土岗高场村2号a座五层50053室,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|上海市奉贤区庄行镇庄良路1418号6幢1162室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市昌平区回龙观西大街85号楼5层6456455fbuilding85huilongguanweststreetchangpingdistrictbeijing,北京市,北京市,昌平区,1,6,202601,202606,4
1,ADDR|上海嘉定区胜辛南路500号,上海市,上海市,嘉定区,1,6,202601,202606,2
1,ADDR|上海市松江区新浜镇中心路315号134室,上海市,上海市,松江区,1,12,202601,202606,3
1,ADDR|上海市奉贤区联合北路215号第1幢3470室,上海市,上海市,奉贤区,1,36,202601,202606,3
1,ADDR|重庆市万州区安庆路103号3幢101,重庆市,重庆市,万州区,1,6,202601,202606,3
1,ADDR|北京市平谷区中关村科技园区平谷园兴谷b区1号506,北京市,北京市,平谷区,1,18,202601,202606,3
1,ADDR|上海市金山区卫昌路229号2幢1448室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|广东省中山市沙溪镇云汉村星云东路25号4楼b座,广东省,中山市,,0,6,202601,202606,4
1,ADDR|北京市朝阳区酒仙桥路甲12号1号楼5层515518室,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇运河北路1025号9幢,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市朝阳区三间房乡东柳巷甲1号a座414,北京市,北京市,朝阳区,1,12,202601,202606,3
1,ADDR|北京市房山区琉璃河镇务滋村村委会西50米,北京市,北京市,房山区,1,6,202601,202606,3
1,ADDR|上海市静安区天目中路585号501室c座,上海市,上海市,静安区,1,6,202601,202606,3
1,ADDR|上海市宝山区淞滨路500号3幢a101室,上海市,上海市,宝山区,1,12,202601,202606,3
1,ADDR|北京市朝阳区百子湾路15号东侧12号楼430室,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇望民路52号2幢1034室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市西城区鸭子桥北里10号楼3门201室,北京市,北京市,西城区,1,6,202601,202606,3
1,ADDR|上海市嘉定区嘉好路700号1幢1272室,上海市,上海市,嘉定区,1,6,202601,202606,3
1,ADDR|北京市密云县西大桥路67号十里堡镇政府办公楼407室1158,北京市,北京市,密云区,1,6,202601,202606,3
1,ADDR|北京市海淀区西北旺东路10号院东区15号楼b座三层335室,北京市,北京市,海淀区,1,6,202601,202606,3
1,ADDR|北京市海淀区清河朱房路16号院1号楼配套公建1层174室,北京市,北京市,海淀区,1,6,202601,202606,3
1,ADDR|上海市松江区泗泾镇九干路168号20幢2号楼d区220222室,上海市,上海市,松江区,1,6,202601,202606,3
1,ADDR|北京市怀柔区北房镇幸福西街1号105室,北京市,北京市,怀柔区,1,6,202601,202606,3
1,ADDR|上海市奉贤区扶港路1088号5幢2089室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市宝山区友谊路1518弄10号1层h189室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|上海市嘉定区沪宜公路3638号2幢j863室,上海市,上海市,嘉定区,1,6,202601,202606,3
1,ADDR|上海市青浦区北青公路9138号1幢3层q区358室,上海市,上海市,青浦区,1,12,202601,202606,3
1,ADDR|北京市昌平区回龙观镇文华东路8号院1号楼3层333,北京市,北京市,昌平区,1,6,202601,202606,3
1,ADDR|上海市金山区金山卫镇海虹路189号2幢1654号库,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|北京市东城区永定门外大街86号2号楼一层120室,北京市,北京市,东城区,1,6,202601,202606,3
1,ADDR|天津市东丽区华明街道华润橡树湾芳润轩31504室,天津市,天津市,东丽区,1,12,202601,202606,3
1,ADDR|天津市东丽区华明高新技术产业区华兴路15号c5号,天津市,天津市,东丽区,1,6,202601,202606,3
1,ADDR|上海市浦东新区泥城镇新城路2号24幢3997室,上海市,上海市,浦东新区,1,6,202601,202606,3
1,ADDR|北京市丰台区西马场南里一区28号楼1层1011034室,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|北京市丰台区南三环西路91号院1号楼201795号,北京市,北京市,丰台区,1,6,202601,202606,3
1,ADDR|天津市空港经济区中环西路与西二道交口丽港大厦31003室,天津市,天津市,,1,6,202601,202606,2
1,ADDR|上海市杨浦区翔殷路165号b区2165室,上海市,上海市,杨浦区,1,6,202601,202606,3
1,ADDR|上海市宝山区淞滨路500号3幢a102室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|重庆市綦江区文龙街道沙溪路40号荣润半山国际3幢101,重庆市,重庆市,綦江区,1,12,202601,202606,3
1,ADDR|上海市嘉定区真新街道金沙江路3131号5幢北区133室,上海市,上海市,嘉定区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇肖湾路318号4幢234室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市西城区阜成门外大街甲271号三层3126室,北京市,北京市,西城区,1,12,202601,202606,3
1,ADDR|上海市宝山区上大路668号1幢276g室,上海市,上海市,宝山区,1,6,202601,202606,3
1,ADDR|天津市武清开发区福源道18号50230集中办公区,天津市,天津市,,1,24,202601,202606,2
1,ADDR|上海市杨浦区铁岭路32号140102室room02no32tielingroadyangpudistrictshanghai,上海市,上海市,,1,6,202601,202606,3
1,ADDR|上海市嘉定区菊园新区昌徐路88号2幢1101室,上海市,上海市,嘉定区,1,12,202601,202606,3
1,ADDR|上海市金山区吕巷镇璜溪西街88号2幢1107室,上海市,上海市,金山区,1,12,202601,202606,3
1,ADDR|北京市西城区北三环中路27号商房大厦603室德胜园区,北京市,北京市,西城区,1,6,202601,202606,3
1,ADDR|北京市昌平区东小口镇中东路5号院1号1层106,北京市,北京市,昌平区,1,6,202601,202606,3
1,ADDR|北京市大兴区庞各庄镇西梨园村村委会北100米,北京市,北京市,大兴区,1,6,202601,202606,3
1,ADDR|广东省东莞市石碣镇新城区同富路金菊街57号,广东省,汕尾市,城区,1,6,202601,202606,3
1,ADDR|北京市怀柔区杨宋镇凤翔东大街9号a座9797室,北京市,北京市,怀柔区,1,18,202601,202606,3
1,ADDR|上海市闵行区莘浜路89号302b3室,上海市,上海市,闵行区,1,6,202601,202606,3
1,ADDR|广东省东莞市虎门镇太宝路虎门电商产业园3栋3238号,广东省,东莞市,,0,6,202601,202606,4
1,ADDR|北京市海淀区中关村东路18号1号楼c1807,北京市,北京市,海淀区,1,6,202601,202606,3
1,ADDR|北京市朝阳区亮马桥路32号916,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|北京市东城区隆福寺街55号3幢2层33,北京市,北京市,东城区,1,6,202601,202606,3
1,ADDR|中国上海上海市杨浦区周家嘴路3255号9楼9fno3255zhoujiazuiroadyangpudistrictshanghaichina,上海市,上海市,杨浦区,1,6,202601,202606,4
1,ADDR|上海市嘉定区环城路200号j428室,上海市,上海市,嘉定区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇南奉公路8589号1幢406室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇运河北路1025号1幢1384室,上海市,上海市,奉贤区,1,18,202601,202606,3
1,ADDR|上海市闵行区纪鹤路2号第1幢a118室,上海市,上海市,闵行区,1,6,202601,202606,3
1,ADDR|上海市奉贤区南桥镇光迎路125号1幢1352室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市朝阳区雅宝路街甲5号6层601第6056号,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|上海市金山工业区亭卫公路6558号9幢1314室,上海市,上海市,,1,6,202601,202606,2
1,ADDR|北京市朝阳区大郊亭中街2号院3号楼37b,北京市,北京市,朝阳区,1,12,202601,202606,3
1,ADDR|上海市奉贤区环城西路2200号第一幢d086室,上海市,上海市,奉贤区,1,18,202601,202606,3
1,ADDR|上海市金山区张堰镇松金公路2514号1幢2812室,上海市,上海市,金山区,1,18,202601,202606,3
1,ADDR|上海市奉贤区金汇镇金钱公路555号15幢107室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|北京市朝阳区汤立路218号4层517,北京市,北京市,朝阳区,1,6,202601,202606,3
1,ADDR|北京市通州区马驹桥镇西田阳村116号,北京市,北京市,通州区,1,6,202601,202606,4
1,ADDR|广东省东莞市南城区元美方中元美广场a11401,广东省,汕尾市,城区,1,12,202601,202606,3
1,ADDR|上海市金山区金山卫镇钱鑫路313号212室,上海市,上海市,金山区,1,6,202601,202606,3
1,ADDR|北京市海淀区苏州街1号9层133,北京市,北京市,海淀区,1,12,202601,202606,3
1,ADDR|上海市奉贤区柘林镇胡桥新街17号11幢1053室,上海市,上海市,奉贤区,1,6,202601,202606,3
1,ADDR|上海市崇明区长兴镇潘园公路1800号3号楼1138室上海泰和经济发展区,上海市,上海市,崇明区,1,36,202601,202606,3
1,ADDR|北京市昌平区城北街道西关槐树巷甲3号5号楼五层505,北京市,北京市,昌平区,1,12,202601,202606,3
